accreditation,category,duration,name,organization,reviews,score,subscription_type,subscription_value,weekly_study
True,Healthcare & Medicine,3 weeks,Reversing Diabetes: Fact or Fiction?,University of Leicester,95,4.4 ,€23.99/month,Unlimited subscription,2 hours
False,Business & Management,2 weeks,Online Display Advertising: Measuring Performance,The Open University,,,€36/month,Part of ExpertTrack,3 hours
False,Business & Management,2 weeks,Online Display Advertising: Targeting Options,The Open University,,,€36/month,Part of ExpertTrack,3 hours
False,Business & Management,2 weeks,Online Display Advertising: The User Journey,The Open University,,,€36/month,Part of ExpertTrack,3 hours
False,Business & Management,2 weeks,Online Display Advertising: Formats and Creative,The Open University,,,€36/month,Part of ExpertTrack,3 hours
False,IT & Computer Science,3 weeks,Microsoft Future Ready: Ethics and Law in Data and Analytics,"CloudSwyft Global Systems, Inc.",,,€23.99/month,Unlimited subscription,5 hours
False,IT & Computer Science,5 weeks,Microsoft Future Ready: Principles of Machine Learning with Python Programming,"CloudSwyft Global Systems, Inc.",,,€23.99/month,Unlimited subscription,5 hours
False,IT & Computer Science,3 weeks,Microsoft Future Ready: Designing and Implementing an Azure AI Solution,"CloudSwyft Global Systems, Inc.",,,€23.99/month,Unlimited subscription,6 hours
False,Psychology & Mental Health,4 weeks,"Brain, Behaviour, and Dentistry",National Yang Ming Chiao Tung University,,,€23.99/month,Unlimited subscription,2 hours
False,IT & Computer Science,3 weeks,Microsoft Future Ready: Data Science Research Methods Using Python Programming,"CloudSwyft Global Systems, Inc.",,,€23.99/month,Unlimited subscription,5 hours
False,Creative Arts & Media,3 weeks,How to Understand the Gaming Audience,D&AD,,,€23.99/month,Unlimited subscription,0 hours
False,Creative Arts & Media,3 weeks,How to Enhance Your Creative Empathy,D&AD,,,€23.99/month,Unlimited subscription,3 hours
False,Creative Arts & Media,3 weeks,How to Create Everlasting Experiences Through Gaming,D&AD,,,€23.99/month,Unlimited subscription,0 hours
False,Creative Arts & Media,3 weeks,Explore and Understand the Gaming Industry,D&AD,,,€23.99/month,Unlimited subscription,3 hours
False,Creative Arts & Media,3 weeks,How to Build Your Creative Resilience,D&AD,,,€23.99/month,Unlimited subscription,3 hours
False,Creative Arts & Media,3 weeks,How to Improve Your Creative Collaboration,D&AD,,,€23.99/month,Unlimited subscription,3 hours
True,Language,3 weeks,English for STEM: Understanding Technology Vocabulary,Macquarie University,,,€29,Premium course,3 hours
False,Teaching,3 weeks,Equity in Informal STEM Learning: Using the Equity Compass,UCL (University College London) ,13,5.0 ,Free,Digital upgrade,2 hours
True,Language,3 weeks,English for STEM: Understanding Science Vocabulary,Macquarie University,,,€29,Premium course,3 hours
False,IT & Computer Science,4 weeks,Data Visualisation: Data Dashboards and Storytelling with Tableau,FutureLearn,,,€23.99/month,Unlimited subscription,4 hours
False,IT & Computer Science,4 weeks,Data Visualisation: Creating Charts and Complex Visualisations in Tableau,FutureLearn,,,€23.99/month,Unlimited subscription,4 hours
False,IT & Computer Science,4 weeks,Data Visualisation with Tableau Fundamentals,FutureLearn,,,€23.99/month,Unlimited subscription,4 hours
False,Creative Arts & Media,6 weeks,Data Literacy for Journalists,The University of Sheffield,,,€23.99/month,Unlimited subscription,3 hours
False,Creative Arts & Media,4 weeks,UX Design Fundamentals: Delivering Value to Users,FutureLearn,,,€23.99/month,Unlimited subscription,4 hours
False,Creative Arts & Media,4 weeks,UX Design Strategy and Application: Customer Journey Mapping,FutureLearn,,,€23.99/month,Unlimited subscription,4 hours
False,Language,5 weeks,Contemporary Chinese IV: 4.2,ChinesePlus,,,€36/month,Part of ExpertTrack,5 hours
False,Creative Arts & Media,4 weeks,UX Design Fundamentals: Creating Business Outcomes,FutureLearn,,,€23.99/month,Unlimited subscription,4 hours
False,Creative Arts & Media,4 weeks,UX Design Fundamentals: Business Value Through User Experience (UX) Design,FutureLearn,,,€23.99/month,Unlimited subscription,4 hours
False,Creative Arts & Media,4 weeks,UX Design Strategy and Application: Customer Profiling and Design Sprints,FutureLearn,,,€23.99/month,Unlimited subscription,4 hours
False,IT & Computer Science,4 weeks,Software Development: Introducing Java,FutureLearn,,,€23.99/month,Unlimited subscription,4 hours
False,IT & Computer Science,4 weeks,Software Development: Understanding Python,FutureLearn,,,€23.99/month,Unlimited subscription,4 hours
False,IT & Computer Science,4 weeks,Programming Essentials with Python: Cloud Technology and SaaS,FutureLearn,,,€23.99/month,Unlimited subscription,4 hours
False,Creative Arts & Media,4 weeks,Programming Essentials with Python: Matplotlib and Seaborn,FutureLearn,,,€23.99/month,Unlimited subscription,4 hours
False,IT & Computer Science,4 weeks,Programming Applications with Python: Graphics User Interface (GUI),FutureLearn,,,€23.99/month,Unlimited subscription,4 hours
False,IT & Computer Science,4 weeks,Programming Applications with Python: Working with Files,FutureLearn,,,€23.99/month,Unlimited subscription,4 hours
False,Healthcare & Medicine,4 weeks,Tackling Public Health Issues: Concepts and Evidence,University of Liverpool,,,€23.99/month,Unlimited subscription,2 hours
False,IT & Computer Science,4 weeks,Programming Applications with Python: Libraries and Web Scraping,FutureLearn,,,€23.99/month,Unlimited subscription,4 hours
False,IT & Computer Science,4 weeks,Prepare for a Software Development Career,FutureLearn,,,€23.99/month,Unlimited subscription,4 hours
False,Business & Management,6 weeks,Supply Chain Innovation: How Technology Can Create a Sustainable Future,University of Twente,27,4.8 ,€23.99/month,Unlimited subscription,3 hours
True,Healthcare & Medicine,2 weeks,Research Ethics and Vulnerability:  Ethical Research in Adults with Impaired Decision-Making Capacity,Universiti Malaya,6,4.7 ,€23.99/month,Unlimited subscription,2 hours
False,Nature & Environment,6 weeks,Poultry Health,The University of Nottingham,23,4.2 ,€23.99/month,Unlimited subscription,3 hours
False,Law,2 weeks,Fraud Investigation: Making a Difference,Coventry University,182,4.5 ,€23.99/month,Unlimited subscription,2 hours
False,Business & Management,2 weeks,Email Marketing eCRM: Planning and Tactics,The Open University,,,€36/month,Part of ExpertTrack,3 hours
False,Nature & Environment,4 weeks,Environmental Management: A Bottom-Up Approach to Policy Implementation,Adam Smith Center,,,€23.99/month,Unlimited subscription,3 hours
False,Business & Management,2 weeks,Email Marketing eCRM: Measurement and Iteration,The Open University,,,€36/month,Part of ExpertTrack,3 hours
False,Business & Management,2 weeks,Email Marketing eCRM: The User Journey,The Open University,,,€36/month,Part of ExpertTrack,3 hours
False,Creative Arts & Media,6 weeks,Introduction to Image Analysis for Plant Phenotyping,The University of Nottingham,,,€23.99/month,Unlimited subscription,3 hours
False,Business & Management,2 weeks,Email Marketing eCRM: CRM and Marketing Automation,The Open University,,,€36/month,Part of ExpertTrack,3 hours
True,Business & Management,3 weeks,Effective Communication Skills for Engineers,Universiti Malaya,11,4.6 ,€23.99/month,Unlimited subscription,2 hours
False,Healthcare & Medicine,3 weeks,"From Swab to Server: Testing, Sequencing, and Sharing During a Pandemic",Wellcome Connecting Science,34,4.7 ,Free,Digital upgrade,5 hours
False,Business & Management,3 weeks,Business Agility Foundations: Engaging Others,The Open University,,,€36/month,Part of ExpertTrack,4 hours
False,Healthcare & Medicine,6 weeks,Caring for Children Moving Alone: Protecting Unaccompanied and Separated Children,University of Strathclyde,119,4.9 ,€23.99/month,Unlimited subscription,4 hours
True,Healthcare & Medicine,4 weeks,Ethical Decision-Making in Care,University of Exeter,6,4.5 ,€23.99/month,Unlimited subscription,2 hours
False,"Science, Engineering & Maths",3 weeks,Engineering the Future: Creating the Amazing,University of York,28,4.6 ,€23.99/month,Unlimited subscription,4 hours
False,Business & Management,3 weeks,Business Agility Foundations: A Framework,The Open University,,,€36/month,Part of ExpertTrack,4 hours
False,Business & Management,3 weeks,Business Agility Foundations: An Introduction,The Open University,,,€36/month,Part of ExpertTrack,4 hours
False,Business & Management,3 weeks,Business Agility Foundations: An Agile Culture,The Open University,,,€36/month,Part of ExpertTrack,4 hours
True,Politics & Society,5 weeks,Urban Mobility for Liveability,RMIT University,,,€23.99/month,Unlimited subscription,2 hours
True,Psychology & Mental Health,4 weeks,Understanding Mental Health in Muslim Communities,Cardiff University,13,4.7 ,€23.99/month,Unlimited subscription,5 hours
False,Teaching,5 weeks,Understanding Inclusive Education: The Evolving Landscapes,The Open University,,,€36/month,Part of ExpertTrack,3 hours
False,Teaching,5 weeks,Understanding Inclusive Education: Current Approaches,The Open University,,,€36/month,Part of ExpertTrack,3 hours
False,Teaching,5 weeks,Understanding Inclusive Education: Children’s Individuality,The Open University,,,€36/month,Part of ExpertTrack,3 hours
False,Creative Arts & Media,4 weeks,Understanding Fashion: From Business to Culture,Institut Français de la Mode (IFM),385,4.8 ,€23.99/month,Unlimited subscription,3 hours
False,Nature & Environment,4 weeks,Transforming Your Organisation with the UN SDGs,EFQM,,,€23.99/month,Unlimited subscription,3 hours
False,History,6 weeks,Endangered Archaeology: Using Remote Sensing to Protect Cultural Heritage,Durham University,23,4.7 ,Free,Digital upgrade,3 hours
False,Study Skills,3 weeks,Decision Making in a Complex World: Using Computer Simulations to Understand Human Behaviour,University of Groningen,,,€23.99/month,Unlimited subscription,2 hours
False,Language,6 weeks,Contemporary Chinese III:  3.2,ChinesePlus,,,€36/month,Part of ExpertTrack,5 hours
False,Language,6 weeks,Contemporary Chinese III: 3.1,ChinesePlus,,,€36/month,Part of ExpertTrack,5 hours
False,Study Skills,3 weeks,Being a Digital Researcher: Digital Skills for Effective Research,University of Hull ,,,€23.99/month,Unlimited subscription,4 hours
False,History,6 weeks,Archéologie en danger : Utiliser la télédétection pour protéger le patrimoine culturel,Durham University,,,Free,Digital upgrade,3 hours
False,IT & Computer Science,7 weeks,AWS Cloud Practitioner Essentials: Jumpstart your journey within the AWS Cloud,AWS Training and Certification,,,€23.99/month,Unlimited subscription,4 hours
False,Business & Management,2 weeks,Teaching Entrepreneurial Thinking,Queensland University of Technology,26,4.5 ,€23.99/month,Unlimited subscription,1 hour
False,Healthcare & Medicine,4 weeks,"WISDOM - Tomorrow’s Doctor, Today: Supporting Today’s Expert Generalist GP",University of York,,,€23.99/month,Unlimited subscription,4 hours
False,Business & Management,5 weeks,"Power, Politics, and Influence at Work",The University of Manchester,28,4.5 ,€23.99/month,Unlimited subscription,4 hours
False,Psychology & Mental Health,3 weeks,Psychological First Aid: Supporting Children and Young People,UK Health Security Agency,1326,4.5 ,€23.99/month,Unlimited subscription,1 hour
False,Psychology & Mental Health,4 weeks,Good Practice in Autism Education,University of Bath,645,4.7 ,€23.99/month,Unlimited subscription,3 hours
False,Study Skills,5 weeks,Discovering Your PhD Potential: Writing a Research Proposal,University of Leicester,85,4.8 ,€23.99/month,Unlimited subscription,2 hours
False,Business & Management,4 weeks,Foundations of Marketing: How to Build a Modern Marketing Plan,Sentinel|9,,,€79,Premium course,3 hours
False,Business & Management,4 weeks,Financial Accounting for Business Management,Sentinel|9,,,€79,Premium course,3 hours
False,Business & Management,4 weeks,Enterprise Resource Planning in Operations Management,Sentinel|9,,,€79,Premium course,3 hours
False,Business & Management,5 weeks,Entrepreneurship in Nonprofits,University of Basel,17,4.7 ,€23.99/month,Unlimited subscription,4 hours
False,Nature & Environment,4 weeks,Environmental Entrepreneurs: Strategies for Green Business,Adam Smith Center,,,€23.99/month,Unlimited subscription,3 hours
False,Politics & Society,4 weeks,Digital Politics: Digital Activism and Cyber Warfare,Manchester Metropolitan University,8,4.5 ,€23.99/month,Unlimited subscription,1 hour
False,Business & Management,4 weeks,Entrepreneurship and Innovation: Creative Management for Business Success,Sentinel|9,,,€79,Premium course,3 hours
False,Creative Arts & Media,4 weeks,Africa to the World: Analysing the Global Appeal for African Luxury Fashion,The Hopenclass,,,€23.99/month,Unlimited subscription,3 hours
False,Politics & Society,6 weeks,Terrorism and Counterterrorism: Comparing Theory and Practice,Leiden University,6,5.0 ,€23.99/month,Unlimited subscription,4 hours
